allocated_tag,alpha_normalized_ast_sha256,behavior_hash,calls,conditional_count,direction_id,features,job_id,lineage_id,node_id,operators,parent_id,reported_tags,semantic_mode_verified,status,validation_gap,version
regret,0904b02041a92989b332eb964d1fa9f2234ed0b33df75716ab511eaa0199c05a,7a6601bd6c3edbd8b4b3d70dd9b2affd9c7701fb72b5fa1a41568ef3d661d47b,[],0,structure-c1ef28c242fd99c8,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,21,"['Add', 'Mult', 'Sub', 'USub']",17,"['regret', 'progress']",False,operational_signature_not_semantic_equivalence,0.05854109039165757,s1-posthoc-structure-v1
nonlinear,9441be36f3515ea38578eaefe8c10a70610ede5c320c54a6bd9ff956f64359ea,5caee905daa83b68e838c60a140779353967dcd5ec39835ad9be31fdd4beb3ab,[],0,structure-ba60b9372dfff4f4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,22,"['Add', 'Div', 'Mult', 'Sub', 'USub']",14,"['nonlinear', 'regret']",False,operational_signature_not_semantic_equivalence,0.06360133459566218,s1-posthoc-structure-v1
lookahead,f57b2ad1467afa5c364706e92ae0be3a2469db5d3f1f758c4b1c0b61355a760e,83dd400bb68f051e5c92cac6c8c899f36bdca0cffbf3ecbe11ffe63402fa38c4,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,23,"['Add', 'Mult', 'Sub', 'USub']",8,"['lookahead', 'regret']",False,operational_signature_not_semantic_equivalence,0.06761154284144012,s1-posthoc-structure-v1
nonlinear,68e547bd3993b196b565b546ea0f395a31d264c702cfb2d80a73f657d57da3a4,e5ef78c2ea71b562ec7707de33d38564d970c117f4a5ac1ccba849e9fed0b73f,[],0,structure-704270c4dbfbecbf,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,24,"['Add', 'Mult', 'Sub', 'USub']",14,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05988084368731081,s1-posthoc-structure-v1
nonlinear,,,,,unknown,[],minimax-niche_fixed_dev-b13-s1,1,25,,17,['nonlinear'],False,outside_bounded_grammar,,s1-posthoc-structure-v1
local_distance,db3ac410affde569d70656d5542cc5328343d07ba8514d5569f044a3d17aa960,bbc6e13a3cd49f1104b8326b94d5f2bf7ee9b531655640c06850bfc6ebbde69e,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,26,"['Add', 'Mult', 'Sub', 'USub']",19,"['local_distance', 'progress']",False,operational_signature_not_semantic_equivalence,0.05052708069665003,s1-posthoc-structure-v1
local_distance,fdc29040a6a7b8a14d3a854f2757ed336238446ede393a68a72543d57cf4874d,37ab2192a868c50433efc0f1e7bba6ab574fea7b64a6a89b9e98db792dac03ed,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-niche_fixed_dev-b13-s1,27,27,"['Add', 'Mult', 'Sub', 'USub']",,"['local_distance', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07633850677364769,s1-posthoc-structure-v1
local_distance,3b5d0843658487386a1942d32b2c2067fcc4b400b7f5f365a338f517d0b62e8a,65e12e580a25e9176550fbd5a648930da72dfb66f962e43021718f6d497b0315,[],0,structure-26d93b4e4c6f34e0,"['cluster_density', 'distance', 'mean_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,28,"['Add', 'Mult', 'Sub', 'USub']",19,"['local_distance', 'progress']",False,operational_signature_not_semantic_equivalence,0.051753689530230344,s1-posthoc-structure-v1
regret,e66f27930aa4e91ba02b6cb096e4adc3d8016150407afc27a2950b5cae5bcc96,2f485cca9661d4ee81f16786fcbe9a5dc9753c9dcd26f01fa790a81a441d996a,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,29,"['Add', 'Mult', 'Sub', 'USub']",19,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.05469506851784831,s1-posthoc-structure-v1
regret,f85154d97d2591ebd70ca253bba9722c86441b5c4f7bab39da0d4b89f60f777b,b9077c14bfcbde9c19fa63e167f6347004dcb017207b0c5b33a931b1e713f08e,[],0,structure-26d93b4e4c6f34e0,"['cluster_density', 'distance', 'mean_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,30,"['Add', 'Mult', 'Sub', 'USub']",20,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.04762037047314071,s1-posthoc-structure-v1
lookahead,99ba25faee5f1e745edf692e7666ff75618649b60385311c0dc01ff4400689c9,b67cc48a41afcfd0296dde8ae8516a15530db04425f58a9f04daf3dc86ecb217,[],0,structure-704270c4dbfbecbf,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,31,"['Add', 'Mult', 'Sub', 'USub']",30,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.04733357674358051,s1-posthoc-structure-v1
regret,13878911c8b1c07e8bb45813750e0471ee2bfeb414d86152b76da99b56b30526,5e9b8005da7f73d7ce6fecfc47f3f6e344b8493ad44d3b5d45f452041a2b3803,['max'],0,structure-8240ee1161d90855,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,32,"['Add', 'Mult', 'Sub', 'USub']",20,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.04510031337034521,s1-posthoc-structure-v1
nonlinear,7b01e0197484c682546d80f7f40b6e79456a594acf20a10622e09b10b52ee74d,5e9b8005da7f73d7ce6fecfc47f3f6e344b8493ad44d3b5d45f452041a2b3803,['max'],0,structure-8240ee1161d90855,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,33,"['Add', 'Mult', 'Sub', 'USub']",10,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.0463694818480985,s1-posthoc-structure-v1
regret,baa2cb0fac41d2fe0470d087b3add0bbdc46ff6dd05de8612ac5c229bce19ed9,d6472739d09af0ee85f32581814722a3c18c55c519a2b07aedaae72e3b25e2ce,['max'],0,structure-8240ee1161d90855,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b13-s1,1,34,"['Add', 'Mult', 'Sub', 'USub']",30,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.05073023409316195,s1-posthoc-structure-v1
,3e82af19524a74c18e2cd9fc8fa6c95e418be19d600024d2634b7d0efacc90f4,e136b9369c9983554929333561f8e72ab5556b3059b643365492f9adf8b44926,[],0,structure-559d2f825fd5956d,['distance'],minimax-niche_fixed_dev-b12-s0,0,0,['USub'],,['local_distance'],False,operational_signature_not_semantic_equivalence,0.11589409342963247,s1-posthoc-structure-v1
,d6cf0e76c57aefed067f78c4c2fe2c91ef906858dddb779d8617dc3f703bbc9c,2584d4db018e0d70002ef7393326a84dcb84f5ecc46cddfa2d198670516037d3,[],0,structure-1b8374104cff9961,"['distance', 'return_distance']",minimax-niche_fixed_dev-b12-s0,1,1,"['Add', 'Mult', 'USub']",,"['local_distance', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.06675705834313762,s1-posthoc-structure-v1
,1a84079db9a9cc4aaccc6bf97d249d0d1c14301d02a97a9aec81ef92528f8326,2b5527a94484839e005454bcf2a04715550a3aed1ab12122f7cb5506f99ac015,[],0,structure-89572e9a2eb7e160,"['distance', 'regret']",minimax-niche_fixed_dev-b12-s0,2,2,"['Add', 'Mult', 'USub']",,"['local_distance', 'regret']",False,operational_signature_not_semantic_equivalence,0.08964199630768416,s1-posthoc-structure-v1
local_distance,065eade0ce5fd271c3ea8ac7c830831eb6e632747d100253f8eb8e26de83aa54,db69840dc2aa1ff0ea87a76384ea9dd8d6688c2d5458b8e058676e755a6d1a7f,[],0,structure-346eb8be41faf3d3,"['distance', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,2,3,"['Add', 'Mult', 'USub']",2,"['regret', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.05932455149097128,s1-posthoc-structure-v1
local_distance,9045bb9ae2a1021dfe49889176e308ab68043795c94bd9fb83d7e8cd55bf335b,7a0d8f942cf758b3ac33ec20d36e233bbd32cbf08bc95f2d50be91b1e5fd9ebb,[],0,structure-028dd26dc6689818,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,2,4,"['Add', 'Mult', 'Sub', 'USub']",3,"['lookahead', 'regret']",False,operational_signature_not_semantic_equivalence,0.06787765669321717,s1-posthoc-structure-v1
regret,c0565fe78c165880310c07bbb5ee0441230f9d50e7f53b7355e5852b4f85640f,3e7e00c678f05aab265604f99a0c037e5035533e70bed80cb08c511953892516,[],0,structure-ed9919a646688e85,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,1,5,"['Add', 'Mult', 'USub']",1,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05516509826650137,s1-posthoc-structure-v1
local_distance,5c3e3ca5024a11e67c243f8abdc8fb66631a9c01dc11942d77ce106def7f9012,3e7e00c678f05aab265604f99a0c037e5035533e70bed80cb08c511953892516,[],0,structure-ed9919a646688e85,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,2,6,"['Add', 'Mult', 'USub']",3,"['regret', 'progress']",False,operational_signature_not_semantic_equivalence,0.05630999030328551,s1-posthoc-structure-v1
lookahead,52814abb45e7bbadc1c91076faf5877f41504b60c8334709c89f619bf3a00517,7126511c6937cc7d03a302cfd642f16084fa0431c133250854aed55dad3e3624,[],0,structure-d4bb838091945776,"['cluster_density', 'distance', 'nearest_remaining', 'return_distance']",minimax-niche_fixed_dev-b12-s0,7,7,"['Add', 'Mult', 'Sub', 'USub']",,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07860104146525239,s1-posthoc-structure-v1
regret,53ff9f094017bfc3807cd5e9c9ae7365efae7e5dab62961d6ab1573b22599fdf,dfd24380009ac6e8f11932a506fcb4e76362feda633d6025af8aa17a54cc9710,[],0,structure-ed9919a646688e85,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,1,8,"['Add', 'Mult', 'USub']",5,"['regret', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.07040723548645746,s1-posthoc-structure-v1
nonlinear,0d542add35bf56282c6405440134ca33835e4d1b1ec173963be6c9d1d54da3fb,d9ec4acb69feb8a1f50b69bd5c6ccef3dbf6805ff24256998a503789db85b052,[],0,structure-ebf826e36eb2d3b0,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,7,9,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",7,"['hybrid', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.08129218393015894,s1-posthoc-structure-v1
regret,86d4002f532826f3ee69887f8976a412ec33d310a3d884a8231f942108fa4520,3e7e00c678f05aab265604f99a0c037e5035533e70bed80cb08c511953892516,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,1,10,"['Add', 'Mult', 'Sub', 'USub']",5,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.053782396258994045,s1-posthoc-structure-v1
local_distance,d866c6a7e1d7dc16e13f34e7e5a3dd37f37cfa601a48b05d8e7f441b138b11d7,c2689c0648568720397277bd0101f6c18744c3fa11433878464c379ed7e44646,[],0,structure-42b419faa2eeb5da,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,7,11,"['Add', 'Mult', 'Sub', 'USub']",9,"['local_distance', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05991934154077781,s1-posthoc-structure-v1
local_distance,dd237b40503d5dde6d422986d65416b987dabcaf7094cadef96688a71cffb29d,f77feba9bb14a8369c221e020a07587f03fde81311827689b811139c9754efb3,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,2,12,"['Add', 'Mult', 'Sub', 'USub']",6,"['cluster', 'progress']",False,operational_signature_not_semantic_equivalence,0.05622776307842259,s1-posthoc-structure-v1
regret,2e07e4146452118bce37ec2e3176750ced431075b02130f2ff4fb735c6ef599a,50b608bee82d129a5b114ccaedf6dcb8d78dc28b9b7f0f57fbfb7218150d16d1,[],0,structure-42b419faa2eeb5da,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,7,13,"['Add', 'Mult', 'Sub', 'USub']",11,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07443366641507038,s1-posthoc-structure-v1
local_distance,5e5659cf82d928e244882bdd7d6e9acb037f85abf219f76760be8c10fb0b9f12,50b608bee82d129a5b114ccaedf6dcb8d78dc28b9b7f0f57fbfb7218150d16d1,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,2,14,"['Add', 'Mult', 'Sub', 'USub']",6,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07833859626989309,s1-posthoc-structure-v1
lookahead,5faa8c5ea62436ea22630da42e4a800c379aa96f84f2284cbcf92d93bb898144,3e7e00c678f05aab265604f99a0c037e5035533e70bed80cb08c511953892516,[],0,structure-86ad2352e6cf576d,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,1,15,"['Add', 'Mult', 'Sub', 'USub']",10,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.05694694961205994,s1-posthoc-structure-v1
regret,560d48b2a2f679f4fbe90a5c258dbfbdb2e4e9e1a81f7a5186da48cc77a8ccb1,3e7e00c678f05aab265604f99a0c037e5035533e70bed80cb08c511953892516,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,1,16,"['Add', 'Mult', 'Sub', 'USub']",10,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.053782396258994045,s1-posthoc-structure-v1
nonlinear,40dbe0f46954eb39b129870daaa47463bdab07cbeebb770bd028cc24633284dd,f77feba9bb14a8369c221e020a07587f03fde81311827689b811139c9754efb3,[],0,structure-ebf826e36eb2d3b0,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,7,17,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",9,"['nonlinear', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05047116243025134,s1-posthoc-structure-v1
regret,6aff6687ab443bfd582da1730f07bad3921def5be43c10c524c201e5e09ab3ed,39c98e5720be19ac0298fd3e002620e857563d2669b1f704e3d22655d9748c3d,[],0,structure-0f9fc9f9186e9f0d,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,1,18,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",10,"['regret', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.0517731731891702,s1-posthoc-structure-v1
local_distance,6a9f9afb9e07babafdc3f6ea0e7f8e9201ca35fafa51a7a70efcbf6e006d0c58,39c98e5720be19ac0298fd3e002620e857563d2669b1f704e3d22655d9748c3d,[],0,structure-ebf826e36eb2d3b0,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,7,19,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",17,"['nonlinear', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.049534500242688316,s1-posthoc-structure-v1
local_distance,2503c12ea01ef013b497321aec41dd311fc2d8ea8e5641d027e1c0fa448824a4,39c98e5720be19ac0298fd3e002620e857563d2669b1f704e3d22655d9748c3d,[],0,structure-20fd2305a9278bd1,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s0,7,20,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",11,"['hybrid', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.04660226441250605,s1-posthoc-structure-v1
regret,e992c9a3f9c5a0ccead68a41721eed07701091d3ab80e954a10b4583007ff7d5,39c98e5720be19ac0298fd3e002620e857563d2669b1f704e3d22655d9748c3d,[],0,structure-8be21c35a6d682e4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s0,7,21,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",20,"['hybrid', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.048681944971209194,s1-posthoc-structure-v1
local_distance,45ab136a6188b1a829ae720dcc33aef2a89851c44c79080eefd307fe1b863dd6,39c98e5720be19ac0298fd3e002620e857563d2669b1f704e3d22655d9748c3d,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s0,7,22,"['Add', 'Mult', 'Sub', 'USub']",11,"['hybrid', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.04660226441250605,s1-posthoc-structure-v1
lookahead,362802b122aff7587eb1329ac5d52a62f29d3b68d674b0b646f6595d2f04d94f,39c98e5720be19ac0298fd3e002620e857563d2669b1f704e3d22655d9748c3d,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s0,2,23,"['Add', 'Mult', 'Sub', 'USub']",3,"['hybrid', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.04660226441250605,s1-posthoc-structure-v1
nonlinear,84e4a8efa19ad085a37ddf871275eb4c19be6e464b9e1d441c3b456e0e41f2a4,d6b38f251023176ca654f7194d8a988f17f37497457f1474e5387611aa8b5643,[],0,structure-20fd2305a9278bd1,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s0,7,24,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",17,"['nonlinear', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.050008025291967365,s1-posthoc-structure-v1
nonlinear,2ac88d41c64421bd71c210d22f4f6a03b67d5029f3c9c8577518507ecf5401b4,de582185084a2004ad3f48d24ac2d138ec1b7d25de9fec62d664ab6d3065766f,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s0,7,25,"['Add', 'Mult', 'Sub', 'USub']",7,"['nonlinear', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.0610918246380088,s1-posthoc-structure-v1
nonlinear,a68483267e41ae943c787f9f59c0c3fa7fb805973420060736dfab1233a59036,b3aa3e5468b72c5c502fa9dbf03a9c274f81e4037d5715a3d3af23f190e9d70c,[],0,structure-8be21c35a6d682e4,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s0,7,26,"['Add', 'Mult', 'Pow', 'Sub', 'USub']",17,"['nonlinear', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.05825421451127339,s1-posthoc-structure-v1
local_distance,9fe41683c24d18236f26a007072df053d7017801fd84341b818811fb4bc67738,6ac724d9809124fac8a18fcbbdde4f9f802f9aaed8bdc6ad4795ef68c0f9a15f,['max'],0,structure-99a9a2ff4534bf45,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b12-s0,27,27,"['Add', 'Mult', 'Sub', 'USub']",,"['local_distance', 'regret']",False,operational_signature_not_semantic_equivalence,0.08835820632939344,s1-posthoc-structure-v1
local_distance,,,,,unknown,[],minimax-niche_fixed_dev-b12-s0,7,28,,20,"['hybrid', 'nonlinear']",False,outside_bounded_grammar,,s1-posthoc-structure-v1
regret,1563df1d6efc7f54194d11a31e0dc7577b83234eafa84e91f2555a2a8440683b,430fa7dd12ef0321ad5165af9bb63d73f28d2a43f5030563b62d2cab6a3a0579,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s0,7,29,"['Add', 'Mult', 'Sub', 'USub']",11,"['hybrid', 'regret']",False,operational_signature_not_semantic_equivalence,0.0551932474876206,s1-posthoc-structure-v1
local_distance,04d4f548e15822ce2aea620a9b7ce7a0d7d85cf376878e0b07d35a9199015e26,820a889cb66e491b50c7ea5dafd5f1df3186133a3623f2dba2a9b29d1e7cc492,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b12-s0,7,30,"['Add', 'Mult', 'Sub', 'USub']",20,"['local_distance', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.09808945302714493,s1-posthoc-structure-v1
