provider,model,task,regime,contrast,metric,direction,n_paired,mean_difference,bootstrap_95_low,bootstrap_95_high,block_differences
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,tokens_used,lower,5,6966.8,5429.0,8883.8,"{""0"": 7235.0, ""1"": 5435.0, ""2"": 10583.0, ""3"": 4825.0, ""4"": 6756.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,token_budget_valid,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,learned_selector_test_loss,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,selector_gain_vs_single,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,selector_seconds_per_instance,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,oracle_gain_upper_bound,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,parent_improvements,higher,5,-0.8,-1.0,-0.4,"{""0"": -1.0, ""1"": -1.0, ""2"": -1.0, ""3"": -1.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,neighborhood_improvements,higher,5,-0.2,-0.6,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,productive_collisions,higher,5,-0.6,-1.0,-0.2,"{""0"": 0.0, ""1"": -1.0, ""2"": -1.0, ""3"": -1.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,unproductive_collisions,lower,5,1.4,-0.6,3.4,"{""0"": -2.0, ""1"": 2.0, ""2"": 0.0, ""3"": 2.0, ""4"": 5.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_minus_niche,restarts,lower,5,4.8,4.2,5.4,"{""0"": 4.0, ""1"": 5.0, ""2"": 6.0, ""3"": 4.0, ""4"": 5.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,validation_selected_test_loss,lower,5,0.00024154589371980784,0.0,0.0007246376811594236,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0012077294685990392, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,common_gate_test_behavior_modes,higher,5,-1.4,-3.2,0.4,"{""0"": -1.0, ""1"": -4.0, ""2"": 2.0, ""3"": -1.0, ""4"": -3.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,common_gate_test_eligible_size,higher,5,-1.4,-3.2,0.4,"{""0"": -1.0, ""1"": -4.0, ""2"": 2.0, ""3"": -1.0, ""4"": -3.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,valid_fraction,higher,5,0.0,-0.15,0.15,"{""0"": 0.0, ""1"": -0.25, ""2"": 0.25, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,tokens_used,lower,5,7605.0,5671.8,9516.8,"{""0"": 9666.0, ""1"": 7852.0, ""2"": 10200.0, ""3"": 4193.0, ""4"": 6114.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,token_budget_valid,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,learned_selector_test_loss,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,selector_gain_vs_single,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,selector_seconds_per_instance,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,oracle_gain_upper_bound,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,parent_improvements,higher,5,-1.2,-1.8,-0.6,"{""0"": -2.0, ""1"": -1.0, ""2"": -1.0, ""3"": -2.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,neighborhood_improvements,higher,5,-0.2,-0.6,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,productive_collisions,higher,5,-0.6,-1.0,0.2,"{""0"": -1.0, ""1"": -1.0, ""2"": -1.0, ""3"": -1.0, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,unproductive_collisions,lower,5,2.4,1.2,3.6,"{""0"": 2.0, ""1"": 4.0, ""2"": 0.0, ""3"": 2.0, ""4"": 4.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_minus_niche,restarts,lower,5,5.0,4.4,5.6,"{""0"": 4.0, ""1"": 6.0, ""2"": 5.0, ""3"": 5.0, ""4"": 5.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,common_gate_test_behavior_modes,higher,5,-1.8,-4.2,1.2,"{""0"": -2.0, ""1"": -5.0, ""2"": 4.0, ""3"": -2.0, ""4"": -4.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,common_gate_test_eligible_size,higher,5,-1.8,-3.8,1.2,"{""0"": -3.0, ""1"": -4.0, ""2"": 4.0, ""3"": -2.0, ""4"": -4.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,valid_fraction,higher,5,-0.05,-0.2,0.1,"{""0"": -0.25, ""1"": -0.25, ""2"": 0.25, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,tokens_used,lower,5,7448.4,5235.4,9700.4,"{""0"": 6925.0, ""1"": 11054.0, ""2"": 9362.0, ""3"": 3457.0, ""4"": 6444.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,token_budget_valid,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,learned_selector_test_loss,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,selector_gain_vs_single,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,selector_seconds_per_instance,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,oracle_gain_upper_bound,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,parent_improvements,higher,5,-0.8,-1.0,-0.4,"{""0"": -1.0, ""1"": -1.0, ""2"": -1.0, ""3"": -1.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,neighborhood_improvements,higher,5,-0.2,-0.6,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,productive_collisions,higher,5,-0.2,-0.8,0.4,"{""0"": 0.0, ""1"": -1.0, ""2"": -1.0, ""3"": 0.0, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,unproductive_collisions,lower,5,1.8,-0.6,3.8,"{""0"": 1.0, ""1"": 3.0, ""2"": -3.0, ""3"": 3.0, ""4"": 5.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_rr_minus_niche,restarts,lower,5,5.4,4.6,6.0,"{""0"": 5.0, ""1"": 6.0, ""2"": 4.0, ""3"": 6.0, ""4"": 6.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,common_gate_test_behavior_modes,higher,5,-1.4,-3.4,1.2,"{""0"": 3.0, ""1"": -4.0, ""2"": 0.0, ""3"": -3.0, ""4"": -3.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,common_gate_test_eligible_size,higher,5,-1.4,-3.4,1.2,"{""0"": 3.0, ""1"": -4.0, ""2"": 0.0, ""3"": -3.0, ""4"": -3.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,valid_fraction,higher,5,-0.025,-0.15,0.1,"{""0"": -0.125, ""1"": 0.0, ""2"": 0.125, ""3"": 0.125, ""4"": -0.25}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,tokens_used,lower,5,7241.8,4857.6,9757.2,"{""0"": 4860.0, ""1"": 7740.0, ""2"": 12062.0, ""3"": 3896.0, ""4"": 7651.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,token_budget_valid,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,learned_selector_test_loss,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,selector_gain_vs_single,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,selector_seconds_per_instance,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,oracle_gain_upper_bound,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,parent_improvements,higher,5,-0.4,-1.0,0.4,"{""0"": -1.0, ""1"": -1.0, ""2"": -1.0, ""3"": 0.0, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,neighborhood_improvements,higher,5,-0.2,-0.6,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,productive_collisions,higher,5,-0.2,-1.0,0.6,"{""0"": -1.0, ""1"": -1.0, ""2"": -1.0, ""3"": 1.0, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,unproductive_collisions,lower,5,1.6,-0.8,3.6,"{""0"": -3.0, ""1"": 4.0, ""2"": 1.0, ""3"": 4.0, ""4"": 2.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,relational_qp_rr_minus_niche,restarts,lower,5,4.8,4.2,5.4,"{""0"": 4.0, ""1"": 6.0, ""2"": 5.0, ""3"": 5.0, ""4"": 4.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,validation_selected_test_loss,lower,5,0.00012077294685990392,0.0,0.0003623188405797118,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0006038647342995196, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,validation_selected_test_loss,lower,5,-0.00012077294685990392,-0.0003623188405797118,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": -0.0006038647342995196, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,validation_selected_test_loss,lower,5,-0.00024154589371980784,-0.0007246376811594236,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": -0.0012077294685990392, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,common_gate_test_behavior_modes,higher,5,-0.1,-1.2,1.2,"{""0"": 2.0, ""1"": -1.0, ""2"": -1.0, ""3"": -1.5, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,common_gate_test_behavior_modes,higher,5,-0.5,-1.8,0.8,"{""0"": 1.0, ""1"": -2.0, ""2"": 1.0, ""3"": -2.5, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,common_gate_test_behavior_modes,higher,5,1.0,-2.8,4.4,"{""0"": 6.0, ""1"": 4.0, ""2"": -6.0, ""3"": 1.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,common_gate_test_eligible_size,higher,5,-0.1,-1.4,1.4,"{""0"": 2.5, ""1"": -1.5, ""2"": -1.0, ""3"": -1.5, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,common_gate_test_eligible_size,higher,5,-0.5,-1.7,0.6,"{""0"": 0.5, ""1"": -1.5, ""2"": 1.0, ""3"": -2.5, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,common_gate_test_eligible_size,higher,5,1.0,-3.0,4.6,"{""0"": 7.0, ""1"": 3.0, ""2"": -6.0, ""3"": 1.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,valid_fraction,higher,5,0.0125,-0.025,0.05,"{""0"": 0.0625, ""1"": 0.0625, ""2"": 0.0, ""3"": 0.0, ""4"": -0.0625}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,valid_fraction,higher,5,-0.0375,-0.1125,0.025,"{""0"": -0.1875, ""1"": 0.0625, ""2"": 0.0, ""3"": 0.0, ""4"": -0.0625}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,valid_fraction,higher,5,0.025,-0.225,0.275,"{""0"": 0.125, ""1"": 0.375, ""2"": -0.25, ""3"": 0.25, ""4"": -0.375}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,tokens_used,lower,5,215.8,-195.9,732.3,"{""0"": 183.0, ""1"": -448.5, ""2"": 1158.5, ""3"": -96.5, ""4"": 282.5}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,tokens_used,lower,5,59.2,-1495.7,1608.1,"{""0"": -2558.0, ""1"": 2753.5, ""2"": 320.5, ""3"": -832.5, ""4"": 612.5}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,tokens_used,lower,5,-844.8,-3968.0,2187.0,"{""0"": -4496.0, ""1"": -5731.0, ""2"": 3083.0, ""3"": 1071.0, ""4"": 1849.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,token_budget_valid,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,token_budget_valid,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,token_budget_valid,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,learned_selector_test_loss,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,learned_selector_test_loss,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,learned_selector_test_loss,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,selector_gain_vs_single,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,selector_gain_vs_single,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,selector_gain_vs_single,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,selector_seconds_per_instance,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,selector_seconds_per_instance,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,selector_seconds_per_instance,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,oracle_gain_upper_bound,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,oracle_gain_upper_bound,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,oracle_gain_upper_bound,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,parent_improvements,higher,5,0.0,-0.3,0.3,"{""0"": -0.5, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.5}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,parent_improvements,higher,5,0.4,0.1,0.7,"{""0"": 0.5, ""1"": 0.0, ""2"": 0.0, ""3"": 1.0, ""4"": 0.5}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,parent_improvements,higher,5,0.8,0.2,1.4,"{""0"": 1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 2.0, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,neighborhood_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,neighborhood_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,neighborhood_improvements,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,productive_collisions,higher,5,0.0,-0.5,0.4,"{""0"": -1.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.5, ""4"": 0.5}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,productive_collisions,higher,5,0.4,0.0,1.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 1.5, ""4"": 0.5}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,productive_collisions,higher,5,0.0,-0.6,0.6,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 1.0, ""4"": -1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,unproductive_collisions,lower,5,0.4,-0.9,1.5,"{""0"": 0.0, ""1"": 1.5, ""2"": 2.0, ""3"": 0.5, ""4"": -2.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,unproductive_collisions,lower,5,-0.2,-1.0,0.8,"{""0"": -1.0, ""1"": 0.5, ""2"": -1.0, ""3"": 1.5, ""4"": -1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,unproductive_collisions,lower,5,-1.2,-5.0,2.0,"{""0"": -8.0, ""1"": -1.0, ""2"": 4.0, ""3"": 1.0, ""4"": -2.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_protection_main_effect,restarts,lower,5,-0.2,-0.7,0.2,"{""0"": -0.5, ""1"": 0.5, ""2"": 0.0, ""3"": 0.0, ""4"": -1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,restart_correction_main_effect,restarts,lower,5,0.2,-0.4,0.7,"{""0"": 0.5, ""1"": 0.5, ""2"": -1.0, ""3"": 1.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,slots8,quality_by_restart_interaction,restarts,lower,5,-0.8,-1.8,0.6,"{""0"": -1.0, ""1"": -1.0, ""2"": 2.0, ""3"": -2.0, ""4"": -2.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,common_gate_test_behavior_modes,higher,5,0.6,-0.4,1.4,"{""0"": 1.0, ""1"": 2.0, ""2"": 1.0, ""3"": -1.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,common_gate_test_eligible_size,higher,5,0.2,-1.0,1.2,"{""0"": 0.0, ""1"": 2.0, ""2"": 1.0, ""3"": -2.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,valid_fraction,higher,5,-0.023333333333333317,-0.11999999999999997,0.06666666666666668,"{""0"": -0.04166666666666663, ""1"": 0.125, ""2"": 0.0, ""3"": 0.0, ""4"": -0.19999999999999996}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,tokens_used,lower,5,-3236.6,-4109.8,-2363.4,"{""0"": -1800.0, ""1"": -2394.0, ""2"": -3429.0, ""3"": -4273.0, ""4"": -4287.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,learned_selector_test_loss,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,selector_gain_vs_single,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,selector_seconds_per_instance,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,oracle_gain_upper_bound,higher,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,parent_improvements,higher,5,-1.8,-2.0,-1.4,"{""0"": -1.0, ""1"": -2.0, ""2"": -2.0, ""3"": -2.0, ""4"": -2.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,neighborhood_improvements,higher,5,0.4,0.0,1.2,"{""0"": 0.0, ""1"": 2.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,productive_collisions,higher,5,-1.2,-2.0,-0.4,"{""0"": 0.0, ""1"": 0.0, ""2"": -2.0, ""3"": -2.0, ""4"": -2.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,unproductive_collisions,lower,5,-1.6,-2.8,-0.2,"{""0"": -3.0, ""1"": -2.0, ""2"": -1.0, ""3"": 1.0, ""4"": -3.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_minus_niche,restarts,lower,5,4.0,4.0,4.0,"{""0"": 4.0, ""1"": 4.0, ""2"": 4.0, ""3"": 4.0, ""4"": 4.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_qp_minus_niche,validation_selected_test_loss,lower,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_qp_minus_niche,validation_selected_test_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_qp_minus_niche,common_gate_test_behavior_modes,higher,5,0.0,-0.8,0.8,"{""0"": -1.0, ""1"": 1.0, ""2"": 0.0, ""3"": -1.0, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_qp_minus_niche,common_gate_test_eligible_size,higher,5,-0.2,-1.2,0.8,"{""0"": -1.0, ""1"": 1.0, ""2"": 0.0, ""3"": -2.0, ""4"": 1.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_qp_minus_niche,valid_fraction,higher,5,0.016666666666666673,-0.07499999999999998,0.1,"{""0"": 0.125, ""1"": 0.125, ""2"": 0.0, ""3"": 0.0, ""4"": -0.16666666666666663}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_qp_minus_niche,tokens_used,lower,5,-2542.4,-3805.4,-1172.2,"{""0"": -3600.0, ""1"": -2450.0, ""2"": -1922.0, ""3"": -4627.0, ""4"": -113.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_qp_minus_niche,token_budget_valid,higher,5,0.0,0.0,0.0,"{""0"": 0.0, ""1"": 0.0, ""2"": 0.0, ""3"": 0.0, ""4"": 0.0}"
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_qp_minus_niche,learned_selector_test_loss,lower,0,,,,{}
minimax-cn-coding-plan,MiniMax-M3,binpack,tokens30000,relational_qp_minus_niche,selector_gain_vs_single,higher,0,,,,{}
